"Destination","FlightNumber","Code","Delay","lat","lng","country","Date","Time","Airline","Armenian","DayOfWeek","Status"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-18,"17:35:00","Armenia Airways",1,"Saturday","Ontime"
"Tehran","SHI 7327","IKA","Ontime","35.6892","51.3889","Iran",2023-11-02,"18:30:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","G6 302","IKA","Ontime","35.6892","51.3889","Iran",2023-10-20,"15:10:00","Fly Arna",1,"Friday","Ontime"
"Tehran","VRH 6818","IKA","Ontime","35.6892","51.3889","Iran",2023-10-28,"19:30:00","Charter Flight",0,"Saturday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-10-31,"11:30:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","G6 301","IKA","Departed","35.6892","51.3889","Iran",2023-11-24,"11:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","G6 302","IKA","Departed","35.6892","51.3889","Iran",2023-11-24,"15:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","SHI 7326","IKA","Ontime","35.6892","51.3889","Iran",2023-11-19,"16:05:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","3F 692","IKA","Departed","35.6892","51.3889","Iran",2023-10-30,"11:30:00","Fly One",1,"Monday","Ontime"
"Tehran","6A 221","IKA","Departed","35.6892","51.3889","Iran",2023-11-03,"13:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-10-21,"15:15:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-10-24,"11:30:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-22,"13:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","QB 2250","IKA","Departed","35.6892","51.3889","Iran",2023-11-13,"17:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","G6 302","IKA","Ontime","35.6892","51.3889","Iran",2023-12-05,"22:15:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-10-31,"15:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-10-20,"15:20:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","G6 302","IKA","Departed","35.6892","51.3889","Iran",2023-11-07,"15:30:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","6A 221","IKA","Departed","35.6892","51.3889","Iran",2023-11-01,"13:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","QB 2251","IKA","Departed","35.6892","51.3889","Iran",2023-12-04,"16:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","QB 2250","IKA","Ontime","35.6892","51.3889","Iran",2023-11-06,"17:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","SHI 7327","IKA","Ontime","35.6892","51.3889","Iran",2023-10-22,"16:30:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","QSM 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-10-23,"16:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","SHI 7326","IKA","Ontime","35.6892","51.3889","Iran",2023-11-09,"17:35:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-10-31,"14:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","VRH 6817","IKA","Ontime","35.6892","51.3889","Iran",2023-10-28,"18:35:00","Charter Flight",0,"Saturday","Ontime"
"Tehran","SHI 7326","IKA","Ontime","35.6892","51.3889","Iran",2023-10-26,"17:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-25,"17:35:00","Armenia Airways",1,"Saturday","Ontime"
"Tehran","QB 2250","IKA","Ontime","35.6892","51.3889","Iran",2023-11-20,"17:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-11-25,"15:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-17,"13:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","SHI 7326","IKA","Departed","35.6892","51.3889","Iran",2023-11-12,"16:05:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","QB 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-11-20,"16:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","G6 301","IKA","Delay","35.6892","51.3889","Iran",2023-11-03,"11:30:00","Fly Arna",1,"Friday","Delay"
"Tehran","SHI 7327","IKA","Departed","35.6892","51.3889","Iran",2023-11-09,"18:30:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-10-28,"16:15:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","SHI 7326","IKA","Departed","35.6892","51.3889","Iran",2023-11-30,"17:35:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","G6 302","IKA","Departed","35.6892","51.3889","Iran",2023-12-01,"15:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","QSM 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-10-19,"16:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","SHI 7326","IKA","Departed","35.6892","51.3889","Iran",2023-11-05,"16:05:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-11-21,"14:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-01,"17:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-11-25,"14:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","SHI 7327","IKA","Departed","35.6892","51.3889","Iran",2023-11-26,"17:00:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","6A 222","IKA","Delay","35.6892","51.3889","Iran",2023-11-05,"17:35:00","Armenia Airways",1,"Sunday","Delay"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-11-07,"14:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-15,"13:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","IRB 9725","IKA","Ontime","35.6892","51.3889","Iran",2023-11-18,"15:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-10,"13:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-11-28,"18:15:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-12-03,"17:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-19,"13:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","G6 302","IKA","Ontime","35.6892","51.3889","Iran",2023-11-03,"15:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","SHI 7326","IKA","Delay","35.6892","51.3889","Iran",2023-10-22,"15:40:00","Charter Flight",0,"Sunday","Delay"
"Tehran","3F 692","IKA","Departed","35.6892","51.3889","Iran",2023-10-17,"12:00:00","Fly One",1,"Tuesday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-11-28,"15:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","QB 2250","IKA","Ontime","35.6892","51.3889","Iran",2023-11-02,"17:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-12-02,"15:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 222","IKA","Departed","35.6892","51.3889","Iran",2023-12-01,"17:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-27,"13:35:00","Armenia Airways",1,"Monday","Ontime"
"Tehran","QB 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-11-27,"16:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-26,"17:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-11-10,"11:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","IRB 9725","IKA","Ontime","35.6892","51.3889","Iran",2023-11-14,"15:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","QB 2250","IKA","Ontime","35.6892","51.3889","Iran",2023-11-30,"17:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","SHI 7327","IKA","Ontime","35.6892","51.3889","Iran",2023-12-03,"17:00:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-12-05,"14:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-11-04,"15:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-12,"13:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-23,"17:35:00","Armenia Airways",1,"Thursday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-11-18,"14:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","QB 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-11-02,"16:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","6A 222","IKA","Departed","35.6892","51.3889","Iran",2023-11-24,"17:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-08,"13:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-20,"13:35:00","Armenia Airways",1,"Monday","Ontime"
"Tehran","IRB 9725","IKA","Departed","35.6892","51.3889","Iran",2023-11-11,"15:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","3F 691","IKA","Departed","35.6892","51.3889","Iran",2023-10-17,"07:40:00","Fly One",1,"Tuesday","Ontime"
"Tehran","G6 302","IKA","Delay","35.6892","51.3889","Iran",2023-11-21,"22:15:00","Fly Arna",1,"Tuesday","Delay"
"Tehran","SHI 7326","IKA","Ontime","35.6892","51.3889","Iran",2023-10-29,"16:05:00","Charter Flight",0,"Sunday","Ontime"
"Tehran","6A 221","IKA","Departed","35.6892","51.3889","Iran",2023-11-26,"13:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","QB 2250","IKA","Ontime","35.6892","51.3889","Iran",2023-11-09,"17:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-12-01,"11:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","3F 692","IKA","Ontime","35.6892","51.3889","Iran",2023-10-20,"12:00:00","Fly One",1,"Friday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-29,"13:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-11-11,"14:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-10-28,"15:15:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 222","IKA","Departed","35.6892","51.3889","Iran",2023-11-12,"17:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-10,"17:35:00","Armenia Airways",1,"Friday","Ontime"
"Tehran","G6 301","IKA","Departed","35.6892","51.3889","Iran",2023-10-17,"11:30:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","QB 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-10-30,"16:00:00","Charter Flight",0,"Monday","Ontime"
"Tehran","G6 302","IKA","Departed","35.6892","51.3889","Iran",2023-10-17,"15:10:00","Fly Arna",1,"Tuesday","Ontime"
"Tehran","G6 301","IKA","Ontime","35.6892","51.3889","Iran",2023-11-17,"11:30:00","Fly Arna",1,"Friday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-21,"13:35:00","Armenia Airways",1,"Tuesday","Ontime"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-12-02,"14:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","IRB 9724","IKA","Ontime","35.6892","51.3889","Iran",2023-11-28,"14:40:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-05,"13:35:00","Armenia Airways",1,"Sunday","Ontime"
"Tehran","3F 692","IKA","Departed","35.6892","51.3889","Iran",2023-10-27,"12:00:00","Fly One",1,"Friday","Ontime"
"Tehran","QB 2251","IKA","Ontime","35.6892","51.3889","Iran",2023-11-23,"16:00:00","Charter Flight",0,"Thursday","Ontime"
"Tehran","6A 221","IKA","Departed","35.6892","51.3889","Iran",2023-10-25,"13:30:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","3F 691","IKA","Departed","35.6892","51.3889","Iran",2023-10-27,"07:20:00","Fly One",1,"Friday","Ontime"
"Tehran","G6 301","IKA","Cancelled","35.6892","51.3889","Iran",2023-12-05,"18:15:00","Fly Arna",1,"Tuesday","Cancelled"
"Tehran","IRB 9724","IKA","Departed","35.6892","51.3889","Iran",2023-11-04,"14:40:00","Iran Airtour",0,"Saturday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-23,"13:35:00","Armenia Airways",1,"Thursday","Ontime"
"Tehran","IRB 9725","IKA","Ontime","35.6892","51.3889","Iran",2023-10-24,"16:15:00","Iran Airtour",0,"Tuesday","Ontime"
"Tehran","6A 222","IKA","Ontime","35.6892","51.3889","Iran",2023-11-22,"17:35:00","Armenia Airways",1,"Wednesday","Ontime"
"Tehran","6A 221","IKA","Ontime","35.6892","51.3889","Iran",2023-11-18,"13:35:00","Armenia Airways",1,"Saturday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-11-19,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-11-05,"12:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-10-24,"01:20:00","Utair",0,"Tuesday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-10-29,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-12-03,"12:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-10-17,"00:20:00","Utair",0,"Tuesday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-10-17,"01:20:00","Utair",0,"Tuesday","Ontime"
"Tyumen","UT 875","TJM","Departed","57.15","65.5333","Russia",2023-10-24,"00:25:00","Utair",0,"Tuesday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-10-22,"10:25:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-11-12,"12:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-12-03,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-11-05,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-10-29,"12:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-11-12,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Departed","57.15","65.5333","Russia",2023-11-26,"12:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-10-22,"11:20:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 875","TJM","Ontime","57.15","65.5333","Russia",2023-11-26,"11:00:00","Utair",0,"Sunday","Ontime"
"Tyumen","UT 876","TJM","Ontime","57.15","65.5333","Russia",2023-11-19,"12:00:00","Utair",0,"Sunday","Ontime"
"Ufa","A4 822","UFA","Ontime","54.7261","55.9475","Russia",2023-10-24,"23:55:00","Azimuth",0,"Tuesday","Ontime"
"Ufa","A4 821","UFA","Ontime","54.7261","55.9475","Russia",2023-10-17,"23:05:00","Azimuth",0,"Tuesday","Ontime"
"Ufa","5G 101","UFA","Ontime","54.7261","55.9475","Russia",2023-10-28,"02:10:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 4021","UFA","Departed","54.7261","55.9475","Russia",2023-11-11,"09:00:00","Azimuth",0,"Saturday","Ontime"
"Ufa","WZ 4673","UFA","Ontime","54.7261","55.9475","Russia",2023-11-17,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 101","UFA","Delay","54.7261","55.9475","Russia",2023-11-18,"02:10:00","Shirak Avia",1,"Saturday","Delay"
"Ufa","WZ 4673","UFA","Departed","54.7261","55.9475","Russia",2023-12-01,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","A4 4022","UFA","Ontime","54.7261","55.9475","Russia",2023-11-04,"09:50:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 101","UFA","Departed","54.7261","55.9475","Russia",2023-12-02,"02:10:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","5G 100","UFA","Ontime","54.7261","55.9475","Russia",2023-11-18,"19:30:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","WZ 4674","UFA","Ontime","54.7261","55.9475","Russia",2023-10-27,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 100","UFA","Departed","54.7261","55.9475","Russia",2023-10-31,"19:30:00","Shirak Avia",1,"Tuesday","Ontime"
"Ufa","WZ 4673","UFA","Departed","54.7261","55.9475","Russia",2023-11-24,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","WZ 4674","UFA","Ontime","54.7261","55.9475","Russia",2023-10-20,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","WZ 4674","UFA","Departed","54.7261","55.9475","Russia",2023-11-24,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","A4 822","UFA","Ontime","54.7261","55.9475","Russia",2023-10-17,"23:55:00","Azimuth",0,"Tuesday","Ontime"
"Ufa","A4 4022","UFA","Ontime","54.7261","55.9475","Russia",2023-11-25,"09:50:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 101","UFA","Departed","54.7261","55.9475","Russia",2023-11-07,"02:10:00","Shirak Avia",1,"Tuesday","Ontime"
"Ufa","WZ 4674","UFA","Ontime","54.7261","55.9475","Russia",2023-11-03,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 100","UFA","Departed","54.7261","55.9475","Russia",2023-11-11,"19:30:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 4022","UFA","Cancelled","54.7261","55.9475","Russia",2023-11-11,"09:50:00","Azimuth",0,"Saturday","Cancelled"
"Ufa","WZ 4673","UFA","Ontime","54.7261","55.9475","Russia",2023-10-27,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","A4 4022","UFA","Ontime","54.7261","55.9475","Russia",2023-11-18,"09:50:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 101","UFA","Departed","54.7261","55.9475","Russia",2023-10-21,"02:25:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 4021","UFA","Ontime","54.7261","55.9475","Russia",2023-11-04,"09:00:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 100","UFA","Departed","54.7261","55.9475","Russia",2023-10-21,"19:20:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","5G 100","UFA","Departed","54.7261","55.9475","Russia",2023-11-07,"19:30:00","Shirak Avia",1,"Tuesday","Ontime"
"Ufa","WZ 4674","UFA","Departed","54.7261","55.9475","Russia",2023-12-01,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 101","UFA","Ontime","54.7261","55.9475","Russia",2023-11-11,"02:10:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 821","UFA","Ontime","54.7261","55.9475","Russia",2023-10-24,"23:05:00","Azimuth",0,"Tuesday","Ontime"
"Ufa","5G 100","UFA","Ontime","54.7261","55.9475","Russia",2023-12-02,"19:30:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","WZ 4673","UFA","Ontime","54.7261","55.9475","Russia",2023-11-03,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","WZ 4673","UFA","Ontime","54.7261","55.9475","Russia",2023-10-20,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 100","UFA","Ontime","54.7261","55.9475","Russia",2023-10-28,"19:30:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 4021","UFA","Ontime","54.7261","55.9475","Russia",2023-11-25,"09:00:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 101","UFA","Ontime","54.7261","55.9475","Russia",2023-10-31,"02:10:00","Shirak Avia",1,"Tuesday","Ontime"
"Ufa","WZ 4674","UFA","Ontime","54.7261","55.9475","Russia",2023-11-17,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","5G 101","UFA","Ontime","54.7261","55.9475","Russia",2023-11-04,"02:10:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","A4 4021","UFA","Ontime","54.7261","55.9475","Russia",2023-12-02,"09:00:00","Azimuth",0,"Saturday","Ontime"
"Ufa","A4 4022","UFA","Ontime","54.7261","55.9475","Russia",2023-12-02,"09:50:00","Azimuth",0,"Saturday","Ontime"
"Ufa","5G 100","UFA","Departed","54.7261","55.9475","Russia",2023-11-04,"19:30:00","Shirak Avia",1,"Saturday","Ontime"
"Ufa","WZ 4674","UFA","Departed","54.7261","55.9475","Russia",2023-11-10,"01:30:00","Red WIngs",0,"Friday","Ontime"
"Ufa","A4 4021","UFA","Ontime","54.7261","55.9475","Russia",2023-11-18,"09:00:00","Azimuth",0,"Saturday","Ontime"
"Ufa","WZ 4673","UFA","Ontime","54.7261","55.9475","Russia",2023-11-10,"00:40:00","Red WIngs",0,"Friday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-01,"20:45:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-11-08,"20:10:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5484","VCE","Departed","45.4397","12.3319","Italy",2023-10-22,"23:15:00","Wizz Air",0,"Sunday","Ontime"
"Venice","W4 5484","VCE","Departed","45.4397","12.3319","Italy",2023-10-18,"20:00:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-29,"20:45:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-11-06,"20:10:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-11-01,"20:10:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-11-03,"20:10:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-11-29,"20:10:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-11-27,"20:10:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5484","VCE","Cancelled","45.4397","12.3319","Italy",2023-12-04,"20:45:00","Wizz Air",0,"Monday","Cancelled"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-10-17,"23:50:00","Wizz Air",0,"Tuesday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-10-24,"23:50:00","Wizz Air",0,"Tuesday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-20,"20:45:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-06,"20:45:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-10-25,"20:00:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-10-22,"22:40:00","Wizz Air",0,"Sunday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-10-25,"19:25:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Delay","45.4397","12.3319","Italy",2023-11-17,"20:10:00","Wizz Air",0,"Friday","Delay"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-10-17,"23:15:00","Wizz Air",0,"Tuesday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-08,"20:45:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-11-24,"20:10:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-12-01,"20:10:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5484","VCE","Departed","45.4397","12.3319","Italy",2023-11-27,"20:45:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5484","VCE","Departed","45.4397","12.3319","Italy",2023-11-24,"20:45:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-11-15,"20:45:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5483","VCE","Departed","45.4397","12.3319","Italy",2023-12-04,"20:10:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-10-18,"19:25:00","Wizz Air",0,"Wednesday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-12-01,"20:45:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5484","VCE","Departed","45.4397","12.3319","Italy",2023-11-17,"20:45:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-10-30,"20:10:00","Wizz Air",0,"Monday","Ontime"
"Venice","W4 5483","VCE","Ontime","45.4397","12.3319","Italy",2023-11-10,"20:10:00","Wizz Air",0,"Friday","Ontime"
"Venice","W4 5484","VCE","Ontime","45.4397","12.3319","Italy",2023-10-30,"20:45:00","Wizz Air",0,"Monday","Ontime"
